date,code,close_price,volume,company
22/11/2016,GOOG,768.27002,1593100,Google
23/11/2016,GOOG,760.98999,1478400,Google
25/11/2016,GOOG,761.679993,587400,Google
28/11/2016,GOOG,768.23999,2188200,Google
29/11/2016,GOOG,770.840027,1616600,Google
30/11/2016,GOOG,758.039978,2392900,Google
01/12/2016,GOOG,747.919983,3017900,Google
02/12/2016,GOOG,750.5,1452500,Google
05/12/2016,GOOG,762.52002,1394200,Google
06/12/2016,GOOG,759.109985,1690700,Google
07/12/2016,GOOG,771.190002,1761000,Google
08/12/2016,GOOG,776.419983,1488100,Google
09/12/2016,GOOG,789.289978,1821900,Google
12/12/2016,GOOG,789.27002,2104100,Google
13/12/2016,GOOG,796.099976,2145200,Google
14/12/2016,GOOG,797.070007,1704200,Google
15/12/2016,GOOG,797.849976,1626500,Google
16/12/2016,GOOG,790.799988,2443800,Google
19/12/2016,GOOG,794.200012,1232100,Google
20/12/2016,GOOG,796.419983,951000,Google
21/12/2016,GOOG,794.559998,1211300,Google
22/12/2016,GOOG,791.26001,972200,Google
23/12/2016,GOOG,789.909973,623400,Google
27/12/2016,GOOG,791.549988,789100,Google
28/12/2016,GOOG,785.049988,1153800,Google
29/12/2016,GOOG,782.789978,744300,Google
30/12/2016,GOOG,771.820007,1770000,Google
03/01/2017,GOOG,786.140015,1657300,Google
04/01/2017,GOOG,786.900024,1073000,Google
05/01/2017,GOOG,794.02002,1335200,Google
06/01/2017,GOOG,806.150024,1640200,Google
09/01/2017,GOOG,806.650024,1274600,Google
10/01/2017,GOOG,804.789978,1176800,Google
11/01/2017,GOOG,807.909973,1065900,Google
12/01/2017,GOOG,806.359985,1353100,Google
13/01/2017,GOOG,807.880005,1099200,Google
17/01/2017,GOOG,804.609985,1362100,Google
18/01/2017,GOOG,806.070007,1294400,Google
19/01/2017,GOOG,802.174988,919300,Google
20/01/2017,GOOG,805.02002,1670000,Google
23/01/2017,GOOG,819.309998,1963600,Google
24/01/2017,GOOG,823.869995,1474000,Google
25/01/2017,GOOG,835.669983,1494500,Google
26/01/2017,GOOG,832.150024,2973900,Google
27/01/2017,GOOG,823.309998,2965800,Google
30/01/2017,GOOG,802.320007,3246600,Google
31/01/2017,GOOG,796.789978,2160600,Google
01/02/2017,GOOG,795.695007,2029700,Google
02/02/2017,GOOG,798.530029,1532100,Google
03/02/2017,GOOG,801.48999,1463400,Google
06/02/2017,GOOG,801.340027,1184500,Google
07/02/2017,GOOG,806.969971,1241200,Google
08/02/2017,GOOG,808.380005,1155300,Google
09/02/2017,GOOG,809.559998,989700,Google
10/02/2017,GOOG,813.669983,1135000,Google
13/02/2017,GOOG,819.23999,1213300,Google
14/02/2017,GOOG,820.450012,1054700,Google
15/02/2017,GOOG,818.97998,1313600,Google
16/02/2017,GOOG,824.159973,1287600,Google
17/02/2017,GOOG,828.070007,1611000,Google
21/02/2017,GOOG,831.659973,1262300,Google
22/02/2017,GOOG,830.76001,982900,Google
23/02/2017,GOOG,831.330017,1472800,Google
24/02/2017,GOOG,828.640015,1392200,Google
27/02/2017,GOOG,829.280029,1101500,Google
28/02/2017,GOOG,823.210022,2260800,Google
01/03/2017,GOOG,835.23999,1496500,Google
02/03/2017,GOOG,830.630005,942500,Google
03/03/2017,GOOG,829.080017,896400,Google
06/03/2017,GOOG,827.780029,1109000,Google
07/03/2017,GOOG,831.909973,1037600,Google
08/03/2017,GOOG,835.369995,989800,Google
09/03/2017,GOOG,838.679993,1261500,Google
10/03/2017,GOOG,843.25,1704000,Google
13/03/2017,GOOG,845.539978,1223600,Google
14/03/2017,GOOG,845.619995,779900,Google
15/03/2017,GOOG,847.200012,1381500,Google
16/03/2017,GOOG,848.780029,977600,Google
17/03/2017,GOOG,852.119995,1712300,Google
20/03/2017,GOOG,848.400024,1231500,Google
21/03/2017,GOOG,830.460022,2463500,Google
22/03/2017,GOOG,829.590027,1401500,Google
23/03/2017,GOOG,817.580017,3487100,Google
24/03/2017,GOOG,814.429993,1981000,Google
27/03/2017,GOOG,819.51001,1894300,Google
28/03/2017,GOOG,820.919983,1620500,Google
29/03/2017,GOOG,831.409973,1786300,Google
30/03/2017,GOOG,831.5,1055300,Google
31/03/2017,GOOG,829.559998,1401900,Google
03/04/2017,GOOG,838.549988,1671500,Google
04/04/2017,GOOG,834.570007,1045400,Google
05/04/2017,GOOG,831.409973,1555300,Google
06/04/2017,GOOG,827.880005,1254400,Google
07/04/2017,GOOG,824.669983,1057300,Google
10/04/2017,GOOG,824.72998,978900,Google
11/04/2017,GOOG,823.349976,1079700,Google
12/04/2017,GOOG,824.320007,900500,Google
13/04/2017,GOOG,823.559998,1122400,Google
17/04/2017,GOOG,837.169983,895000,Google
18/04/2017,GOOG,836.820007,836700,Google
19/04/2017,GOOG,838.210022,954200,Google
20/04/2017,GOOG,841.650024,959000,Google
21/04/2017,GOOG,843.190002,1323600,Google
24/04/2017,GOOG,862.76001,1372500,Google
25/04/2017,GOOG,872.299988,1672000,Google
26/04/2017,GOOG,871.72998,1237200,Google
27/04/2017,GOOG,874.25,2026800,Google
28/04/2017,GOOG,905.960022,3276300,Google
01/05/2017,GOOG,912.570007,2116000,Google
02/05/2017,GOOG,916.440002,1587200,Google
03/05/2017,GOOG,927.039978,1499500,Google
04/05/2017,GOOG,931.659973,1422100,Google
05/05/2017,GOOG,927.130005,1911300,Google
08/05/2017,GOOG,934.299988,1329800,Google
09/05/2017,GOOG,932.169983,1581800,Google
10/05/2017,GOOG,928.780029,1173900,Google
11/05/2017,GOOG,930.599976,835000,Google
12/05/2017,GOOG,932.219971,1050600,Google
15/05/2017,GOOG,937.080017,1108100,Google
16/05/2017,GOOG,943,969500,Google
17/05/2017,GOOG,919.619995,2362100,Google
18/05/2017,GOOG,930.23999,1596900,Google
19/05/2017,GOOG,934.01001,1393000,Google
22/05/2017,GOOG,941.859985,1120400,Google
23/05/2017,GOOG,948.820007,1270800,Google
24/05/2017,GOOG,954.960022,1024800,Google
25/05/2017,GOOG,969.539978,1660500,Google
26/05/2017,GOOG,971.469971,1249600,Google
30/05/2017,GOOG,975.880005,1466700,Google
31/05/2017,GOOG,964.859985,2448100,Google
01/06/2017,GOOG,966.950012,1410500,Google
02/06/2017,GOOG,975.599976,1751000,Google
05/06/2017,GOOG,983.679993,1252100,Google
06/06/2017,GOOG,976.570007,1814600,Google
07/06/2017,GOOG,980.940002,1453900,Google
08/06/2017,GOOG,983.409973,1481900,Google
09/06/2017,GOOG,949.830017,3309400,Google
12/06/2017,GOOG,942.900024,3763500,Google
13/06/2017,GOOG,953.400024,2013300,Google
14/06/2017,GOOG,950.76001,1489700,Google
15/06/2017,GOOG,942.309998,2133100,Google
16/06/2017,GOOG,939.780029,3094700,Google
19/06/2017,GOOG,957.369995,1533300,Google
20/06/2017,GOOG,950.630005,1126000,Google
21/06/2017,GOOG,959.450012,1202200,Google
22/06/2017,GOOG,957.090027,941400,Google
23/06/2017,GOOG,965.590027,1527900,Google
26/06/2017,GOOG,952.27002,1598400,Google
27/06/2017,GOOG,927.330017,2579900,Google
28/06/2017,GOOG,940.48999,2721400,Google
29/06/2017,GOOG,917.789978,3299200,Google
30/06/2017,GOOG,908.72998,2065500,Google
03/07/2017,GOOG,898.700012,1709800,Google
05/07/2017,GOOG,911.710022,1813900,Google
06/07/2017,GOOG,906.690002,1424500,Google
07/07/2017,GOOG,918.590027,1637800,Google
10/07/2017,GOOG,928.799988,1192800,Google
11/07/2017,GOOG,930.090027,1113200,Google
12/07/2017,GOOG,943.830017,1532100,Google
13/07/2017,GOOG,947.159973,1294700,Google
14/07/2017,GOOG,955.98999,1053800,Google
17/07/2017,GOOG,953.419983,1165500,Google
18/07/2017,GOOG,965.400024,1154000,Google
19/07/2017,GOOG,970.890015,1224500,Google
20/07/2017,GOOG,968.150024,1624500,Google
21/07/2017,GOOG,972.919983,1711000,Google
24/07/2017,GOOG,980.340027,3248300,Google
25/07/2017,GOOG,950.700012,4661000,Google
26/07/2017,GOOG,947.799988,2088300,Google
27/07/2017,GOOG,934.090027,3213000,Google
28/07/2017,GOOG,941.530029,1846400,Google
31/07/2017,GOOG,930.5,1970100,Google
03/01/2000,MSFT,58.28125,53228400,Microsoft
04/01/2000,MSFT,56.3125,54119000,Microsoft
05/01/2000,MSFT,56.90625,64059600,Microsoft
06/01/2000,MSFT,55,54976600,Microsoft
07/01/2000,MSFT,55.71875,62013600,Microsoft
10/01/2000,MSFT,56.125,44963600,Microsoft
11/01/2000,MSFT,54.6875,46743600,Microsoft
12/01/2000,MSFT,52.90625,66532400,Microsoft
13/01/2000,MSFT,53.90625,83144000,Microsoft
14/01/2000,MSFT,56.125,73416400,Microsoft
18/01/2000,MSFT,57.65625,81483600,Microsoft
19/01/2000,MSFT,53.5,97568200,Microsoft
20/01/2000,MSFT,53,56349800,Microsoft
21/01/2000,MSFT,51.875,68416200,Microsoft
24/01/2000,MSFT,50.625,63597600,Microsoft
25/01/2000,MSFT,51.40625,59823200,Microsoft
26/01/2000,MSFT,49.6875,49365000,Microsoft
27/01/2000,MSFT,49.375,63654800,Microsoft
28/01/2000,MSFT,49.125,58225400,Microsoft
31/01/2000,MSFT,48.9375,73194200,Microsoft
01/02/2000,MSFT,51.46875,70196600,Microsoft
02/02/2000,MSFT,50.40625,49915600,Microsoft
03/02/2000,MSFT,51.8125,49186000,Microsoft
04/02/2000,MSFT,53.28125,55365400,Microsoft
07/02/2000,MSFT,53.3125,40005800,Microsoft
08/02/2000,MSFT,54.96875,56229000,Microsoft
09/02/2000,MSFT,52,55090000,Microsoft
10/02/2000,MSFT,53,54527800,Microsoft
11/02/2000,MSFT,49.96875,115559000,Microsoft
14/02/2000,MSFT,49.8125,81028600,Microsoft
15/02/2000,MSFT,49.28125,71027600,Microsoft
16/02/2000,MSFT,48.8125,65202600,Microsoft
17/02/2000,MSFT,49.8125,80343400,Microsoft
18/02/2000,MSFT,47.53125,79063000,Microsoft
22/02/2000,MSFT,46.90625,66296200,Microsoft
23/02/2000,MSFT,47.125,75847200,Microsoft
24/02/2000,MSFT,47.375,69733200,Microsoft
25/02/2000,MSFT,45.65625,65301400,Microsoft
28/02/2000,MSFT,45.78125,76131800,Microsoft
29/02/2000,MSFT,44.6875,58437400,Microsoft
01/03/2000,MSFT,45.40625,106889800,Microsoft
02/03/2000,MSFT,46.6875,106932600,Microsoft
03/03/2000,MSFT,48.0625,101435200,Microsoft
06/03/2000,MSFT,45.3125,93609400,Microsoft
07/03/2000,MSFT,46.4375,135061000,Microsoft
08/03/2000,MSFT,47.78125,94290000,Microsoft
09/03/2000,MSFT,50,88198800,Microsoft
10/03/2000,MSFT,50.5,85589000,Microsoft
13/03/2000,MSFT,49,61831800,Microsoft
14/03/2000,MSFT,47.5625,73489200,Microsoft
15/03/2000,MSFT,47.6875,53208000,Microsoft
16/03/2000,MSFT,47.6875,77300800,Microsoft
17/03/2000,MSFT,49.6875,81161600,Microsoft
20/03/2000,MSFT,48.6875,47773000,Microsoft
21/03/2000,MSFT,51.375,81648800,Microsoft
22/03/2000,MSFT,51.625,93975800,Microsoft
23/03/2000,MSFT,55.9375,148224000,Microsoft
24/03/2000,MSFT,55.84375,112196800,Microsoft
27/03/2000,MSFT,52.03125,111434000,Microsoft
28/03/2000,MSFT,52.15625,81114400,Microsoft
29/03/2000,MSFT,53.59375,64363800,Microsoft
30/03/2000,MSFT,51.6875,64178400,Microsoft
31/03/2000,MSFT,53.125,64281400,Microsoft
03/04/2000,MSFT,45.4375,260118200,Microsoft
04/04/2000,MSFT,44.28125,181244400,Microsoft
05/04/2000,MSFT,43.1875,82887600,Microsoft
06/04/2000,MSFT,43,66421400,Microsoft
07/04/2000,MSFT,44.53125,82613600,Microsoft
10/04/2000,MSFT,43.03125,60685400,Microsoft
11/04/2000,MSFT,41.9375,71961800,Microsoft
12/04/2000,MSFT,39.6875,153003800,Microsoft
13/04/2000,MSFT,39.625,94316200,Microsoft
14/04/2000,MSFT,37.0625,151217800,Microsoft
17/04/2000,MSFT,37.9375,119772200,Microsoft
